shape_id,title,Quantity unit_of_measure,Price_unit_of_measure,d_outerdiameter,d_poundsperfoot,d_poundspercubicinch,d_innerdiameter,d_wallthickness,d_gauge,d_thickness,d_width,d_size,d_depth,d_height,d_length,d_weight,d_nominalsize,d_grade,d_sidea,d_sideb,material_type,production_process,cold_finishing_process,heat_treated_condition,surface_condition,surface_finish,edge_type,end_type,standard_designation,quality_designation,uom_system,rebar_size_designation,cross_sectional_area,structural_size_designation,flange_thickness,web_thickness,weight_per_length,weight_per_surface_area,weight_per_piece,coating_type,coating_designation,coating_thickness,coating_weight,d_lwd,d_lwo,d_swo,d_swd,d_type,d_strand_width,d_open_area
222,"2 X 2 X 1/4"" GALV ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,Galvanized,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02436805556,NULL,70.18,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 1/2 X 2 1/2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,2.5,2.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02847222222,NULL,82,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 1 1/2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,480,0,0,NULL,2,1.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01923611111,NULL,110.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 2 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,240,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01694444444,NULL,48.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 1/2 X 2 1/2 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,240,0,0,NULL,2.5,2.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02131944444,NULL,61.4,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 2 X 1/8"" ANGLE",lb,lb,0,0,0,0,0,0,0.125,0,0,0,0,240,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01145833333,NULL,33,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02215277778,NULL,63.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"4 X 4 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,4,4,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04583333333,NULL,132,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"1 X 1 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,240,0,0,NULL,1,1,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.008055555556,NULL,23.2,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"1 1/2 X 1 1/2 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,240,0,0,NULL,1.5,1.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0125,NULL,36,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"4 X 3 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,480,0,0,NULL,4,3,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04027777778,NULL,232,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"3 1/2 X 3 1/2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,3.5,3.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04027777778,NULL,116,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"1 1/4 X 1 1/4 X 1/8"" ANGLE",lb,lb,0,0,0,0,0,0,0.125,0,0,0,0,240,0,0,NULL,1.25,1.25,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.007013888889,NULL,20.2,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"1 1/2 X 1 1/2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,1.5,1.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01625,NULL,46.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"1 1/2 X 1 1/2 X 3/16"" GALV ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,240,0,0,NULL,1.5,1.5,Carbon Steel,NULL,NULL,NULL,Galvanized,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01375,NULL,39.6,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"4 X 3 X 3/8"" ANGLE",lb,lb,0,0,0,0,0,0,0.375,0,0,0,0,240,0,0,NULL,4,3,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.05902777778,NULL,170,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"4 X 3 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,480,0,0,NULL,4,3,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04027777778,NULL,232,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 1 1/2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,2,1.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01923611111,NULL,55.4,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02215277778,NULL,63.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"4 X 4 X 1/2"" ANGLE",lb,lb,0,0,0,0,0,0,0.5,0,0,0,0,240,0,0,NULL,4,4,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.08888888889,NULL,256,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"3 X 3 X 5/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.3125,0,0,0,0,240,0,0,NULL,3,3,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04236111111,NULL,122,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"3 X 2 X 3/8"" ANGLE",lb,lb,0,0,0,0,0,0,0.375,0,0,0,0,480,0,0,NULL,3,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04097222222,NULL,236,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"3 X 2 X 3/8"" ANGLE",lb,lb,0,0,0,0,0,0,0.375,0,0,0,0,480,0,0,NULL,3,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04097222222,NULL,236,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 1/2 X 2 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,480,0,0,NULL,2.5,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01909722222,NULL,110,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 2 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,240,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01694444444,NULL,48.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"3 X 2 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,240,0,0,NULL,3,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02131944444,NULL,61.4,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"3 X 2 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,240,0,0,NULL,3,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02131944444,NULL,61.4,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,480,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02215277778,NULL,127.6,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"3 X 2 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,480,0,0,NULL,3,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02131944444,NULL,122.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"1 X 1 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,240,0,0,NULL,1,1,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.008055555556,NULL,23.2,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"3 X 3 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,3,3,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.03402777778,NULL,98,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 1/2 X 2 1/2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,2.5,2.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02847222222,NULL,82,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"3 X 3 X 3/8"" ANGLE",lb,lb,0,0,0,0,0,0,0.375,0,0,0,0,240,0,0,NULL,3,3,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.05,NULL,144,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"3/4 X 3/4 X 1/8"" ANGLE",lb,lb,0,0,0,0,0,0,0.125,0,0,0,0,240,0,0,NULL,0.75,0.75,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.004097222222,NULL,11.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"5 X 3 1/2 X 5/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.3125,0,0,0,0,480,0,0,NULL,5,3.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06041666667,NULL,348,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"3 X 3 X 1/2"" ANGLE",lb,lb,0,0,0,0,0,0,0.5,0,0,0,0,480,0,0,NULL,3,3,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06527777778,NULL,376,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 1/2 X 2 1/2 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,240,0,0,NULL,2.5,2.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02131944444,NULL,61.4,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,480,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02215277778,NULL,127.6,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 1/2 X 2 1/2 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,480,0,0,NULL,2.5,2.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02131944444,NULL,122.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 1/2 X 2 1/2 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,480,0,0,NULL,2.5,2.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02131944444,NULL,122.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 1/2 X 2 1/2 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,240,0,0,NULL,2.5,2.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02131944444,NULL,61.4,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 1/2 X 2 1/2 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,240,0,0,NULL,2.5,2.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02131944444,NULL,61.4,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 1/2 X 2 1/2 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,240,0,0,NULL,2.5,2.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02131944444,NULL,61.4,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 2 X 1/8"" ANGLE",lb,lb,0,0,0,0,0,0,0.125,0,0,0,0,480,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01145833333,NULL,66,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"1 1/2 X 1 1/2 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,240,0,0,NULL,1.5,1.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0125,NULL,36,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02215277778,NULL,63.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02215277778,NULL,63.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02215277778,NULL,63.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02215277778,NULL,63.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02215277778,NULL,63.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,480,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02215277778,NULL,127.6,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 1/2 X 2 1/2 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,480,0,0,NULL,2.5,2.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02131944444,NULL,122.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02215277778,NULL,63.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02215277778,NULL,63.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"3 X 3 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,240,0,0,NULL,3,3,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02576388889,NULL,74.2,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"1 1/2 X 1 1/2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,1.5,1.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01625,NULL,46.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"3 X 2 X 3/8"" ANGLE",lb,lb,0,0,0,0,0,0,0.375,0,0,0,0,480,0,0,NULL,3,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04097222222,NULL,236,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 1/2 X 2 1/2 X 3/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.1875,0,0,0,0,480,0,0,NULL,2.5,2.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02131944444,NULL,122.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"4 X 4 X 3/8"" ANGLE",lb,lb,0,0,0,0,0,0,0.375,0,0,0,0,480,0,0,NULL,4,4,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06805555556,NULL,392,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"4 X 4 X 3/8"" ANGLE",lb,lb,0,0,0,0,0,0,0.375,0,0,0,0,480,0,0,NULL,4,4,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06805555556,NULL,392,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"4 X 3 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,480,0,0,NULL,4,3,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04027777778,NULL,232,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"4 X 4 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,4,4,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04583333333,NULL,132,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"5 X 3 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,5,3,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04583333333,NULL,132,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"4 X 4 X 5/16"" ANGLE",lb,lb,0,0,0,0,0,0,0.3125,0,0,0,0,240,0,0,NULL,4,4,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.05694444444,NULL,164,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"4 X 4 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,4,4,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04583333333,NULL,132,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 1 1/2 X 1/8"" ANGLE",lb,lb,0,0,0,0,0,0,0.125,0,0,0,0,240,0,0,NULL,2,1.5,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01,NULL,28.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 2 X 1/8"" ANGLE",lb,lb,0,0,0,0,0,0,0.125,0,0,0,0,240,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01145833333,NULL,33,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"1 1/4 X 1 1/4 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,1.25,1.25,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01333333333,NULL,38.4,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"1 1/4 X 1 1/4 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,1.25,1.25,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01333333333,NULL,38.4,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"4 X 4 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,480,0,0,NULL,4,4,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04583333333,NULL,264,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"2 X 2 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,240,0,0,NULL,2,2,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02215277778,NULL,63.8,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
222,"5 X 3 X 1/4"" ANGLE",lb,lb,0,0,0,0,0,0,0.25,0,0,0,0,480,0,0,NULL,5,3,Carbon Steel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A36/A36M-19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04583333333,NULL,264,NULL,NULL,NULL,NULL,0,0,0,0,NULL,0,0
